PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
M230C-00521-06040R,MGLHS E D/N DLC N U/K EU STD USB S R,MÁY ??C MÃ V?CH,8471901000
M230B-00502-02300R,MGLHS E D/N LLT N U/K N  RS/WN R,MÁY ??C MÃ V?CH,8471901000
M230D-00502-00000R,MGLHS D/N T/O N USB/KBW N HS N R,MÁY ??C MÃ V?CH,8471901000
M231B-00521-01040R,MGLHS D/E LLT N U/K EUR STD RS R,MÁY ??C MÃ V?CH,8471901000
M230B-00111-01040R,MGLHS D/N LLT N US US STD RS R,MÁY ??C MÃ V?CH,8471901000
M230B-00502-00000R,MGLHS E D/N LLT N U/K N  N STD R,MÁY ??C MÃ V?CH,8471901000
M230D-00101-06040R,MGLHS E D/N TN/OX N US N STD USB S R,MÁY ??C MÃ V?CH,8471901000
M231B-00101-01040R,MGLHS E D/E LLT N US N STD RS ST R,MÁY ??C MÃ V?CH,8471901000
M230C-001B1-01040R,MGLHS E D/N DLC N US KOR STD RS R,MÁY ??C MÃ V?CH,8471901000
M231B-20151-01031R,MGLHS E D/E LLT E US CN STD RS Y R,MÁY ??C MÃ V?CH,8471901000
10-4539,PART TIN OXIDE TOP DLS MGLHS ROHS,PH? KI?N G??NG,8473309000
MG110010-000,MG DLS BLK N/BTN RS N N N,MÁY ??C MÃ V?CH,8471901000
MG118041-000-412B,MG OEM BLK USB HID KB N POT-M B,MÁY ??C MÃ V?CH,8471901000
MG118011-000-104B,MG OEM BLK RS/WN N POT-M B,MÁY ??C MÃ V?CH,8471901000
MG118010-000B,MG OEM BLK RS N N B,MÁY ??C MÃ V?CH,8471901000
MG110041-001-412,MG DLS BLK N/BTN USB HID N STND POTM,MÁY ??C MÃ V?CH,8471901000
MG112041-001-412,MG DLS BLK W/BTN USB HID N STND POTM,MÁY ??C MÃ V?CH,8471901000
MG112041-001-412B,MG BLK W/BTN USB HID N STND POT-M B,MÁY ??C MÃ V?CH,8471901000
MG110041-001B,MG DLS BLK N/BTN USB HID N STND N B,MÁY ??C MÃ V?CH,8471901000
MG110053-001-412,MG BLK N/BTN PERIMATIC N STD POTM,MÁY ??C MÃ V?CH,8471901000
MG111010-002B,MG DLS GRY N/BTN RS N STND N B,MÁY ??C MÃ V?CH,8471901000
MG118041-000,MG OEM BLK USB HID KB N N,MÁY ??C MÃ V?CH,8471901000
MG112041-001-413,MG DLS BLK W/BTN USB HID N STND POT,MÁY ??C MÃ V?CH,8471901000
MG118010-000,MG OEM BLK RS N N,MÁY ??C MÃ V?CH,8471901000
MG113011-002-104B,MG GRY W/BTN RS/WN N STND POT-M B,MÁY ??C MÃ V?CH,8471901000
MG112010-301-106B,MG BLK W/BTN RS UK STND E/P-M B,MÁY ??C MÃ V?CH,8471901000
MG110010-001B,MG BLK N/BTN RS N STND N B,MÁY ??C MÃ V?CH,8471901000
MG112011-001-128,MG BLK W/BTN RS/WN N STND SNI-,MÁY ??C MÃ V?CH,8471901000
MG118010-400-106B,MG OEM BLK RS AU N E/P-M B,MÁY ??C MÃ V?CH,8471901000
MG112146-007-412B,MG PHARM BLK W/BTN PHARM N STND POTMB,MÁY ??C MÃ V?CH,8471901000
MG110010-000B,MG DLS BLK N/BTN N N N B,MÁY ??C MÃ V?CH,8471901000
MG118041-000B,MG OEM BLK USB HID KB N N B,MÁY ??C MÃ V?CH,8471901000
MG112041-001-411,MG BLK W/BTN USB H/K N STND POT-,MÁY ??C MÃ V?CH,8471901000
MG112041-001-411B,MG BLK W/BTN USB H/K N STND POT- B,MÁY ??C MÃ V?CH,8471901000
MG112010-101-106B,MG BLK W/BTN RS US STND E/P-M B,MÁY ??C MÃ V?CH,8471901000
MG112010-001,MG BLK W/BTN RS N STND N,MÁY ??C MÃ V?CH,8471901000
MG112010-001-103,MG BLK W/BTN RS N STND E/P ,MÁY ??C MÃ V?CH,8471901000
MG110010-201-122,MG DLS BLK N/BTN RS EU STND E/P-,MÁY ??C MÃ V?CH,8471901000
MG112010-000,MG DLS BLK W/BTN N N N,MÁY ??C MÃ V?CH,8471901000
MG111041-002-411,MG DLS GRY N/BTN USB H/K N STND POT-,MÁY ??C MÃ V?CH,8471901000
MG111041-000-412,MG DLS GRY N/BTN USB H/K N N POT-M,MÁY ??C MÃ V?CH,8471901000
MG110020-001-202B,MG BLK N/BTN KBW N STND POT-E/P- B,MÁY ??C MÃ V?CH,8471901000
MG110020-001-203,MG BLK N/BTN KBW N STND POT-E/P-,MÁY ??C MÃ V?CH,8471901000
MG110041-000-412,MG DLS BLK N/BTN USB H/K N N POT-M,MÁY ??C MÃ V?CH,8471901000
MG113041-002-412,MG GRY W/BTN USB H/K N STND POTM,MÁY ??C MÃ V?CH,8471901000
MG113041-002-412B,MG GRY W/BTN USB H/K STND POT-M B,MÁY ??C MÃ V?CH,8471901000
MG110041-001-411,MG DLS BLK N/BTN USB H/K N STND POT-,MÁY ??C MÃ V?CH,8471901000
MG110041-001-411B,MG DLS BLK N/BTN USB H/K N STND POTB,MÁY ??C MÃ V?CH,8471901000
MG112051-001-416,MG BLK W/BTN STRATOR N STND POT-MM,MÁY ??C MÃ V?CH,8471901000
MG110041-001-412B,MG DLS BLK N/BTN USB HID N STD POTM B,MÁY ??C MÃ V?CH,8471901000
MG110041-001-413,MG DLS BLK N/BTN USB HID N STND LW POT,MÁY ??C MÃ V?CH,8471901000
MG110041-001-413B,MG DLS BLK N/BTN USB HID N STND POTB,MÁY ??C MÃ V?CH,8471901000
MG113040-002-412B,MG GRY W/BTN OEM USB N STND POT-M B,MÁY ??C MÃ V?CH,8471901000
MG110041-001-414B,MG DLS BLK N/BTN USB HID N STND POTB,MÁY ??C MÃ V?CH,8471901000
MG111010-000,MG DLS GRY N/BTN RS N N N,MÁY ??C MÃ V?CH,8471901000
MG111010-002,MG DLS GRY N/BTN RS N STND N,MÁY ??C MÃ V?CH,8471901000
MG110010-001-103B,MG DLS BLK N/BTN RS N STND E/P B,MÁY ??C MÃ V?CH,8471901000
MG110011-201-103B,MG BLK N/BTN RS/WN EU STND RS-E/P B,MÁY ??C MÃ V?CH,8471901000
MG112010-001-103B,MG BLK W/BTN RS N STND E/P  B,MÁY ??C MÃ V?CH,8471901000
MG112010-101-106,MG BLK W/BTN RS US STND E/P-M,MÁY ??C MÃ V?CH,8471901000
MG112010-401-112B,MG BLK W/BTN RS AUST STND E/P W/E B,MÁY ??C MÃ V?CH,8471901000
MG112017-001B,MG BLK W/BTN KOREAN N STND N B,MÁY ??C MÃ V?CH,8471901000
MG112040-001-407B,MG BLK W/BTN OEM USB N STND POT- B,MÁY ??C MÃ V?CH,8471901000
MG112041-005-411B,MG BLK W/BTN USB HID N STND POT- B,MÁY ??C MÃ V?CH,8471901000
MG113011-002-128B,MG GRY W/BTN RS/WN N STND SNI,MÁY ??C MÃ V?CH,8471901000
MG118041-000-412,MG OEM BLK USB HID KB N POT-M,MÁY ??C MÃ V?CH,8471901000
MG118041-000-413B,MG OEM BLK USB HID KB N POT ',MÁY ??C MÃ V?CH,8471901000
M22-01ER,MGLVS D/N E N US N STD N N R,MÁY ??C MÃ V?CH,8471901000
M220E-00101-00000R,MGLVS D/N E N US N STD N R,MÁY ??C MÃ V?CH,8471901000
M22BE-00101-01000R,MGLVS D/L E N US N STD N RS R,MÁY ??C MÃ V?CH,8471901000
M22BE-20101-04090R,MGLVS D/L E E US N STD IBM/USB R,MÁY ??C MÃ V?CH,8471901000
M220E-00111-01040R,MGLVS D/N E N US US STD RS R,MÁY ??C MÃ V?CH,8471901000
M2200E-AP,MGLVS D/N E N US N STD N N R,MÁY ??C MÃ V?CH,8471901000
M220E-00101-06040R,MGLVS D/N E N US N STD USB KYBD R,MÁY ??C MÃ V?CH,8471901000
M220E-00121-01030R,MGLVS D/N E N US EU STD RS R,MÁY ??C MÃ V?CH,8471901000
M220E-00121-01040R,MGLVS D/N E N US EU STD RS R,MÁY ??C MÃ V?CH,8471901000
M220E-00221-01041R,MGLVS D/N E N U/K EU STD RS YR R,MÁY ??C MÃ V?CH,8471901000
M220E-00221-06041R,MGLVS D/N E N U/K EU STD USB YR R,MÁY ??C MÃ V?CH,8471901000
M220E-00221-07011R,MGLVS D/N E N U/K EU STD KBW YR R,MÁY ??C MÃ V?CH,8471901000
M220E-00281-01000R,MGLVS D/N E N U/K D/T STD N RS R,MÁY ??C MÃ V?CH,8471901000
M221E-00101-00000R,MGLVS D/E E N US N STD N ROHS,MÁY ??C MÃ V?CH,8471901000
M221E-00101-04030R,MGLVS D/E E N US N STD IBM/USB ROHS,MÁY ??C MÃ V?CH,8471901000
M221E-00201-02300R,MGLVS D/E E N U/K N STD RS/WN ROHS,MÁY ??C MÃ V?CH,8471901000
M221E-00201-04031R,MGLVS D/E E N U/K N STD IBM/USB Y R,MÁY ??C MÃ V?CH,8471901000
M221E-00221-01040R,MGLVS D/E E N U/K EU STD RS R,MÁY ??C MÃ V?CH,8471901000
M221E-00221-06040R,MGLVS D/E E N U/K EU STD USB R,MÁY ??C MÃ V?CH,8471901000
M221E-00901-00000R,MGLVS D/E E N INTR IBM P N STD N R,MÁY ??C MÃ V?CH,8471901000
M221E-20121-02300R,MGLVS D/E E E US EU STD RS/WN  R,MÁY ??C MÃ V?CH,8471901000
M221E-20121-02301R,MGLVS D/E E E US EU STD RS/WN  R,MÁY ??C MÃ V?CH,8471901000
M221E-20181-02230R,MGLVS D/E E E US DT STD RS/WN R,MÁY ??C MÃ V?CH,8471901000
M222E-00101-02300R,MGLVS W/N E N US N STD RS/WN R,MÁY ??C MÃ V?CH,8471901000
M222E-00121-02030R,MGLVS W/N E N US EURO STD RS/WN R,MÁY ??C MÃ V?CH,8471901000
M222E-00131-02030R,MGLVS W/N E N US UK STD RS/WN R,MÁY ??C MÃ V?CH,8471901000
M220E-00221-06040R,MGLVS D/N E N U/K EU STD USB R,MÁY ??C MÃ V?CH,8471901000
M220E-00101-01040R,MGLVS D/N E N US N STD RS R,MÁY ??C MÃ V?CH,8471901000
M220E-00171-06040R,MGLVS D/N E N US EU/DT STD USB STD R,MÁY ??C MÃ V?CH,8471901000
M220E-001C1-01040R,MGLVS D/N E N US KOREA STD RS R,MÁY ??C MÃ V?CH,8471901000
M220E-00231-06040R,MGL D/N E N U/K UK STD USB STD R,MÁY ??C MÃ V?CH,8471901000
M221E-00101-01040R,MGLVS D/E E N US N STD RS STD R,MÁY ??C MÃ V?CH,8471901000
941100001,DH ML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941100002,DH NML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941100003,DH NIM-N-CCS,MÁY ??C MÃ V?CH,8471901000
941100004,DH LD-N-CCS,MÁY ??C MÃ V?CH,8471901000
941100005,DH NLD-N-CCS,MÁY ??C MÃ V?CH,8471901000
PBT7100-YB-PTR,PSM Y/B W/PTR MULTI I/F PBT,MÁY ??C MÃ V?CH,8471901000
PBT7100-YBK10-EU,PBT Y/B N/PTR USB EU,MÁY ??C MÃ V?CH,8471901000
PD7130-BB,PSD B/B NO POINTR MULTI I/F PD,MÁY ??C MÃ V?CH,8471901000
PD7130-YB,POWERSCAN PD LINEAR IMAGER USB/RS,MÁY ??C MÃ V?CH,8471901000
PD7130-YB-PTR,PSD Y/B W/POINTER MULTI I/F PD,MÁY ??C MÃ V?CH,8471901000
PD7130-YB-PTRK1,SCANNER YB W/PTR MULT CAB- USB PD,MÁY ??C MÃ V?CH,8471901000
MG112010-000B,MG BLK W/BTN RS N N N B,MÁY ??C MÃ V?CH,8471901000
94A051969,CABLE  MICROUSB  HOST,PH? KI?N DÂY CÁP ?I?N,8473309000
128000192,BT -    LITHIUM-ION BATTERY PACK,PIN,8507609000
142023590,CO -  EXTERNAL PACKAGE,H?P ?ÓNG GÓI (CARTON),4819100000
CAB-450,CABLE  RS-  MOTOROLA VRC XX  CAB-   FT,DÂY CÁP ?I?N,8544119000
CAB-451,CABLE  RS-  MOTOROLA VRS /XX  CAB-   FT,DÂY CÁP ?I?N,8544119000
CAB-463,CABLE  KBW  PS/  LAPTOP  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-470,CABLE  WE  P  MALE  STRAIGHT  CAB-   FT,DÂY CÁP ?I?N,8544119000
CAB-472,CABLE  RS-  P  MALE  COILED  CAB-   FT,DÂY CÁP ?I?N,8544119000
CAB-473,CABLE  WE  P  MALE  COILED   FT  DP,DÂY CÁP ?I?N,8544119000
CAB-474,CABLE  RS- PWR  P  FEMALE  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-477,CABLE  RS- PWR  P  FEMALE  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-488,CABLE  WE  RJ DECATHLON  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-489,CABLE  WE  LEMO  LXE TERMINAL  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-490,CABLE  WE  P  FEMALE  COILED   M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-491,CABLE  WE  RJ INTERMEC    M  CAB-,DÂY CÁP ?I?N,8544119000
CAB-509,CABLE  RS-  P  MALE  CBX  EXTERNAL POWER  COIL   FT,DÂY CÁP ?I?N,8544119000
90ACC1886,POWER CORD US -PIN,PH? KI?N DÂY NGU?N,8473309000
010001011,SCR - / TRI-LOBEMPNHD T-TORX ZIN,?C VÍT,7318150000
010001019,SCR X PAN PHIL AB SLF-TAP ZN PL ROH,?C VÍT,7318150000
199194700,BRACKET VERTICLE POWERSCAN,GIÁ ?? (THÉP),7326909900
199194800,BRACKET SIDE MOUNT POWERSCAN,GIÁ ?? (THÉP),7326909900
199194900,BRACKET TABLE TOP POWERSCAN,GIÁ ?? (THÉP),7326909900
199200200,BOX INSERT UNIVERSAL MOUNT POWERSCAN,H?P ?ÓNG GÓI (CARTON),4819100000
199415200,CUP POWERSCAN ,GÁ GI? MÁY ??C MÃ V?CH (NH?A),3926909900
820026610,INSERT BT PCK CH TBL OF RSTCD ELMT PSB,GI?Y CH?NG NH?N,4901999000
820026660,INSTALL INSTRUCTION HOLSTER DATALOGIC P,SÁCH H??NG D?N,4901999000
820026680,DATALOGIC MOUNT KIT INSTRUCTIONS PS,SÁCH H??NG D?N,4901999000
199471600,BOX  PACK SCAN MODULE MGL I,H?P ?ÓNG GÓI (CARTON),4819100000
820028450,INSTRUCTION STAND  MGL I,SÁCH H??NG D?N,4901999000
010001043,SCR PAN PH -X/ ST BLK SNC ROHS,?C VÍT,7318150000
8-0730-50,"CBL ASY ROHS RS D P POT  ADPT """,DÂY CÁP ?I?N,8544119000
8-0732-05,CBL ASY ROHS USB TYPE A P TEC E/P M,DÂY CÁP ?I?N,8544119000
8-0732-09,CBL ASY ROHS USB/IBM SURE POS POT M,DÂY CÁP ?I?N,8544119000
820028430,INSTRUCTION INSTALL MNT RISER MGLVS,SÁCH H??NG D?N,4901999000
3-1004-08,PCBA MAIN BOARD ESD ENIG TSTD MGL/E,B?NG M?CH IN ?I?N T?,8473301000
019260039,BAG STATIC-SHIELDING X,TÚI ?ÓNG GÓI ( (NH?A PH? L?P KIM LO?I) METALLIC COATED POLYESTER),3923909000
820057014,QUICK REFERENCE HLD-,SÁCH H??NG D?N,4901999000
022001000,SPEAKER ASSY ROHS,LOA,8518299000
010001064,SCR PT KX T PAN CS BLKZNC ROHS,?C VÍT,7318150000
3-0745-02,PCBA RS/WE/WDG PSCAN TSTD CTD R,B?NG M?CH IN ?I?N T?,8473301000
820021320,INSTRUCTIONS BATTERY PWRSCAN RF,SÁCH H??NG D?N,4901999000
740402900,ASSY- PM-D,MÁY ??C MÃ V?CH,8471901000
740404900,ASSY- PM-DK,MÁY ??C MÃ V?CH,8471901000
740405100,ASSY- PM-DKAR,MÁY ??C MÃ V?CH,8471901000
740406300,ASSY- PM--AR,MÁY ??C MÃ V?CH,8471901000
11-0234,ACC BATTERY PACK LI-ION PSBT CH/ROHS,PIN,8507609000
94ACC0086,DOCK  SINGLE  DH,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
94ACC0088,DOCK   SLOT  DH,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
94ACC0089,CHARGER   BATTERY  DH,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
94ACC0085,BATTERY  DH,PIN,8507609000
94ACC0091,HANDLE  DH,PH? KI?N TAY C?M MÁY ??C MÃ V?CH,8473309000
94ACC0092,HOLSTER  DH,PH? KI?N TÚI ??NG MÁY ??C MÃ V?CH,8473309000
CHR-PM80,BATTERY CHARGER  C-,C?M L?P RÁP ?? S?C,8473309000
FBP-PM80,BATTERY PACK  FIXED  FBP-,PIN,8507609000
FBP-PM80-MAG,PWRSCN  FIX BATT PACK W/MAGNET,PIN,8507609000
MC-P080,BATTERY CHARGER  -SLOT  MC-,C?M L?P RÁP ?? S?C,8473309000
BC7010,BASE/CHARGER IBM BT PBT,C?M L?P RÁP ?? S?C,8473309000
PBT7100-BB,PSM B/B N/PTR/MULTI I/F PBT,MÁY ??C MÃ V?CH,8471901000
941200001,DA UNML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200002,DA UNIM-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200003,DA CNML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200004,DA CNIM-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200005,DA UNML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200006,DA UNIM-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200007,DA CNML-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200008,DA CNIM-N-CCS,MÁY ??C MÃ V?CH,8471901000
941200009,DA UNML-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200010,DA UNIM-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200011,DA CNML-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200012,DA CNIM-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200013,DA UNML-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200014,DA UNIM-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200015,DA CNML-N-ACS,MÁY ??C MÃ V?CH,8471901000
941200016,DA CNIM-N-ACS,MÁY ??C MÃ V?CH,8471901000
94ACC0093,BATTERY  DA,PIN,8507609000
94ACC0094,DOCK  SINGLE  DA,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
94ACC0095,DOCK   SLOT  DA,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
94ACC0097,CHARGER   BATTERY  DA,PH? KI?N C?M L?P RÁP ?? S?C,8473309000
662340148,GEL- MOTHERBOARD CRADLE BT STD,B?NG M?CH IN ?I?N T?,8473301000
822001311,QUICK START GUIDE FALCONX NEW KEY,SÁCH H??NG D?N,4901999000
4004-0797,POWER SUPPLY WALL MOUNT V MITI ROHS,B? NGU?N,8504401900
5-2923,ASSY PACKAGING MGLVS/HS,C?M L?P RÁP ?ÓNG GÓI,8473309000
740086800,ASSY  GD-BK WASP SB,MÁY ??C MÃ V?CH,8471901000
820055890,MANUAL QRG GD WASP,SÁCH H??NG D?N,4901999000
740086700,ASSY SCN GD WASP SB BLK V STD,MÁY ??C MÃ V?CH,8471901000
820052190,MANUAL QRG GD D WASP,SÁCH H??NG D?N,4901999000
5-6538,ASSY PLATTER DLC LONG SENSORMATIC XT,C?M L?P RÁP N?P ??Y,8473309000
52-0024-01,ASSY SCANNER TTL,MÁY ??C MÃ V?CH,8471901000
740021702,ASSY SCANNER GBT  HC (ISO)  STD,MÁY ??C MÃ V?CH,8471901000
740022700,ASSY SCANNER SCALE STANDARD MGL/,MÁY ??C MÃ V?CH,8471901000
027000150,IND UH % A SMD XX,CU?N C?M,8504502000
054100161,IC MICRO ATSAMG TFBGA ROHS,M?CH ?I?N T? TÍCH H?P,8542310000
054110184,IC SERIAL FLASH MBIT WSON ROHS,M?CH ?I?N T? TÍCH H?P,8542310000
084000066,CAP PF V %  ROHS,T? ?I?N,8532240000
100345902,FE PCB CS-,M?CH IN,8534003000
100351600,FE PCB FLEX CS-,M?CH IN,8534009000
100357800,FE PCB CS-,M?CH IN,8534003000
662735011,GEL- ELF-DISPLAY ORTUST BOARD,B?NG M?CH IN ?I?N T?,8473301000
740405900,ASSY- CHR-GM-WH,C?M L?P RÁP ?? S?C,8473309000
298052701,LENS MM F/  MX,TH?U KÍNH,9002119000
8-0734-17,CBL ASY ROHS USB STD POT FULL SPEED ',DÂY CÁP ?I?N,8544119000
5-3418-02,ASSY BASE/CHARGER IBM BT PBT,C?M L?P RÁP ?? S?C,8473309000
700094300,ASSY IMAGER & BASKET MGLVSI,C?M L?P RÁP G??NG,8473309000
90A052246,CAB-E USB TYPE A STRAIGHT M SH,DÂY CÁP ?I?N,8544119000
820061214,MANUAL QRG GD DPM (C),SÁCH H??NG D?N,4901999000
740082800,ASSY SCANNER GRYPHON D DPM,MÁY ??C MÃ V?CH,8471901000
700091700,ASSY  MOUNT SCAN ENGINE GRYPHON DPM,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
CAB-437,CAB- KBW PS/ POT COIL ' A,DÂY CÁP ?I?N,8544119000
3-1023-02,PCBA G MAIN I TSTD ROHS,B?NG M?CH IN ?I?N T?,8473301000
100270996,FE PCB CS-,M?CH IN,8534003000
740079800,ASSY SCAN MODULE W/ENCL  GFS SH,MÁY ??C MÃ V?CH,8471901000
740090600,ASSY SCNR GD WHT V STD B SH,MÁY ??C MÃ V?CH,8471901000
700093000,GMC- BODY WDT TERMINAL,C?M L?P RÁP,8473309000
852000700,EULA ADDENDUM FOR WASP,GI?Y CH?NG NH?N,4901999000
94A051970,CABLE  USB HANDYLINK  CLIENT,PH? KI?N DÂY CÁP ?I?N,8473309000
721075700,KIT TIN OXIDE REPLCMENT GLASS MGL/,C?M G??NG,8473309000
3-1021-01,PCBA MAIN BD SS RED/GRN LED MCHND /,B?NG M?CH IN ?I?N T?,8473301000
199000093,CBL FLAT  COND  AWG ROHS,DÂY CÁP ?I?N,8544119000
3-0995-11,PCBA MAIN BD MCHND XT,B?NG M?CH IN ?I?N T?,8473301000
3-1021-03,PCBA MAIN BD SO MCHND MGL ,B?NG M?CH IN ?I?N T?,8473301000
100310760,FAB PCB MAIN BD MGL/,M?CH IN,8534003000
100310990,FAB PCB MAIN BD ESD RIGGS,M?CH IN,8534003000
085117310,COND CER XR  NF  V  %,T? ?I?N,8532240000
097900011,CAP UF V TAN %  ROHS,T? ?I?N,8532240000
084001105,CAP ALUM SMT UF V % X ROHS,T? ?I?N,8532240000
064600009,CRYSTAL KHZ SMD ROHS,TH?CH ANH,8541600000
064001035,OSC  MHZ V XXMM SMT ROHS,TH?CH ANH,8541600000
000001180,CONN ZIF POS MM SMT ROHS,??U N?I,8536693900
000001191,CONN SMT P DUAL ROW  LOCK CLIP,??U N?I,8536693900
064001038,OSC FIXED MHZ LTC SOT-,TH?CH ANH,8541600000
034000209,RES K TF /W %  ROHS,?I?N TR?,8533210000
034000227,RES  TF /W %  ROHS,?I?N TR?,8533210000
034361442,RES    K %  /W,?I?N TR?,8533210000
034363150,RES    K %  /W,?I?N TR?,8533210000
034000136,RES K TF /W %  ROHS,?I?N TR?,8533210000
062000016,XSTR BIAS PNP KK SOT,TRANSISTOR,8541290000
054220343,IC S- VOLTAGE DETECTOR V SOT--,M?CH ?I?N T? TÍCH H?P,8542310000
054220302,IC POWER SUPPLY LTCBES SOT-,M?CH ?I?N T? TÍCH H?P,8542310000
054220180,IC LCMXOE NSEC CPLD TQFP ROHS,M?CH ?I?N T? TÍCH H?P,8542310000
053600181,IC AUDIO AMP TPA SO,M?CH ?I?N T? TÍCH H?P,8542310000
054220082,IC HC DUAL D-TYPE SO- ROHS,M?CH ?I?N T? TÍCH H?P,8542310000
084001081,CAP PF V CG %  ROHS,T? ?I?N,8532240000
054220314,IC PROCESSOR STRFZ TQFP ROHS,M?CH ?I?N T? TÍCH H?P,8542310000
054220354,IC SNLVCGV DUAL INV SCHMT SC- ,M?CH ?I?N T? TÍCH H?P,8542310000
054220239,IC LTC ADJ STEP-DWN DC-DC MA SC,M?CH ?I?N T? TÍCH H?P,8542310000
034000153,RES K TF /W %  ROHS,?I?N TR?,8533210000
054220234,IC LTA DUALA STEP DN REG DFN- ,M?CH ?I?N T? TÍCH H?P,8542310000
062000049,DIO MBRS ZENER V A A ROHS,?I?T,8541100000
034000060,RES  TF /W %  ROHS,?I?N TR?,8533210000
034000089,RES K TF /W %  ROHS,?I?N TR?,8533210000
080040017,CAP UF V XR % ,T? ?I?N,8532240000
034000023,RES K TF /W % ,?I?N TR?,8533210000
000001056,CONN SOCKET  POS NOVO AMP ROHS,??U N?I,8536693900
199439600,CABLE ROHS MOTOR MGL,DÂY CÁP ?I?N,8544119000
000001057,CONN SOCKET   POS NOVO  AMP  ROHS,??U N?I,8536693900
068002016,LED  SEGMENT DISPLAY SINGLE H ROHS,?I?T PHÁT SÁNG,8541401000
000001058,CONN PLUG  POS WIREMOUNT M ROHS,??U N?I,8536693900
019900011,STANDOFF PCB SUPPORT NYLON MGL ,CH?T GI? (NH?A),3926909900
000001214,CONN HDR P MM RA M ROHS,??U N?I,8536693900
000001203,CONN HDR P MM RA M ROHS,??U N?I,8536693900
127022990,BS -  ENHANCED BATTERY STAND SKORPIO,PIN,8507609000
275047101,SH- SCREEN PROTECTOR  INCH SX,MI?NG DÁN B?O V? MÀN HÌNH HI?N TH? (NH?A TRONG),3919909000
3-0933-01,PCBA LED/BEEPER FLEX MCHND PS ,B?NG M?CH IN ?I?N T?,8473301000
94A150061,WDT CRADLE,PH? KI?N C?M L?P SÁP ?? S?C,8473309000
100345903,FE PCB CS-,M?CH IN,8534003000
100357801,FE PCB CS-,M?CH IN,8534003000
770217000,CVL- BEEPER CABLE,DÂY CÁP ?I?N,8544119000
195006503,INSERT TOOTH  DUMMY HC VAN GOGH CRADLE,CH?T GI? SCANNER (NH?A),3926909900
740089200,ASSY  SCANNER QW USB SH,MÁY ??C MÃ V?CH,8471901000
700101600,ASSY SCAN MODULE RS/USB SH,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
652980015,GEL- TI MAIN BLACKBIRD MCHND,B?NG M?CH IN ?I?N T?,8473301000
661913123,GEL- RADIO STARMOD  COAX CONN,B?NG M?CH IN ?I?N T?,8473301000
662169016,GEL- RADIO MODULE MHZ LCOST,B?NG M?CH IN ?I?N T?,8473301000
740402300,ASSY- BC CRADLE WH  IBM,C?M L?P RÁP ?? S?C,8473309000
662169024,GEL- RADIO MODMHZ LOW COST,B?NG M?CH IN ?I?N T?,8473301000
662938020,GEL- MIZAR RADIO MODULE MHZ,B?NG M?CH IN ?I?N T?,8473301000
890501018,PART  KEYPAD  ALPHA  QTY   FALCON X,PH? KI?N BÀN PHÍM,8473309000
740044100,ASSY SCANNER QW USB SH,MÁY ??C MÃ V?CH,8471901000
95ACC1033,"SCREEN PROTECT ""(PCS)",PH? KI?N C?M MI?NG DÁN B?O V? MÀN HÌNH HI?N TH?,8473309000
084000154,CAP PF % ,T? ?I?N,8532240000
084000152,CAP PF +/-PF ,T? ?I?N,8532240000
084000153,CAP PF +/-PF ,T? ?I?N,8532240000
027000066,IND  RF  NH  %  ,CU?N C?M,8504502000
027000067,IND  RF  NH  %  ,CU?N C?M,8504502000
034381330,RES    K  %    /W,?I?N TR?,8533210000
034582120,RES     K %  /W,?I?N TR?,8533210000
060000067,DIODE SCHOTTKY MBRM VR A SMD,?I?T,8541100000
060000068,DIODE SCHOTTKY PMEG V A HSPEED SMD,?I?T,8541100000
10-5330,PART SHORT SHELF MGL,PH? KI?N KHUNG ??,8473309000
740087400,ASSY SCANNER QD D BK  -V SH,MÁY ??C MÃ V?CH,8471901000
